"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MSTRG.54609",988.227179473442,12.6956964129799,2.13945782999409,5.93407181716452,2.95512466521963e-09,7.69213752311484e-06
"MSTRG.2503",178.970538320316,10.2307675454216,2.28522418969614,4.47692072906944,7.57273513224751e-06,0.00516309659256897
"MSTRG.58308",191.890896374743,0.954091123306359,0.231267285014626,4.1254910881408,3.69944508461649e-05,0.0160837490142239
"MSTRG.50314",300.605133961655,3.82080581869808,0.874522729758828,4.36901830985201,1.2480630338108e-05,0.0071515384223226
"MSTRG.2712",19.298344467709,-5.84892436786054,0.868174544075822,-6.73703739388807,1.61648590725263e-11,8.61797629407116e-08
"MSTRG.26513",32.1692528801316,3.71128932031407,0.968121924384723,3.83349372308941,0.000126336026179105,0.0316886578462964
"MSTRG.48332",49.2841090598486,8.36895974571135,2.0803936686054,4.02277697341846,5.75159549545371e-05,0.0208545517823225
"MSTRG.37254",155.665813210681,4.995017474244,0.734823492766648,6.79757455145793,1.06395096325927e-11,6.22071499391451e-08
"MSTRG.27970",222.099827515659,2.35891162599523,0.533472494793398,4.42180552702868,9.78795353173029e-06,0.00623052852998242
"MSTRG.573",54.6667619234322,20.3506209390662,5.28694197350935,3.84922343408244,0.000118492886564635,0.0312332533655967
"MSTRG.44117",46.0650560285011,8.27301310329393,2.0935992047767,3.95157443908961,7.76387140788137e-05,0.0239548902395798
"MSTRG.1465",50.8991802417867,-5.811216591302,1.43989948788307,-4.03584877986562,5.44052511751794e-05,0.0199943719968169
"MSTRG.42021",752.664776048414,24.0017084189996,5.28652508261277,4.54016732048439,5.62096038582168e-06,0.00418919849835751
"MSTRG.16748",393.369882456471,-1.30665843524918,0.302302643121196,-4.32235200380081,1.54374633140004e-05,0.00836387738026455
"MSTRG.39417",48.8317124395833,-5.43368821764853,0.871735756692833,-6.23318267712536,4.57052659757675e-10,1.59731410327786e-06
"MSTRG.9088",49.1883047801881,8.36906834664516,2.1645709996673,3.86638661791713,0.000110459781640577,0.0304240496174812
"MSTRG.7010",638.700996409421,1.05120218923848,0.270052889808615,3.8925789314214,9.91842143394735e-05,0.0286518114473231
"MSTRG.34739",4649.50181649656,6.55442882011758,0.367206943670682,17.8494141603044,2.92084269506015e-71,9.50484135842089e-13
"MSTRG.20571",84.9025545865044,9.15390904802267,2.24120061978105,4.08437734990317,4.41951620577748e-05,0.017732522981572
"MSTRG.35129",427.170181415551,2.45137997175138,0.639313756841088,3.83439265230877,0.000125874929146801,0.0316886578462964
"MSTRG.35128",7361.86282909333,2.69357158512732,0.679793388927319,3.96233860022917,7.42191795396984e-05,0.0238137775825608
"MSTRG.26384",44.4731265037848,20.0735792383913,5.28704490812959,3.79674838916637,0.000146606458145974,0.0346554744660246
"MSTRG.5811",2349.39591867146,4.28258797196658,0.455059914240776,9.41104201435028,4.91242385906363e-21,9.50484135842089e-13
"MSTRG.20641",15.7537156165297,-3.18780040851047,0.700759971798876,-4.54906178548879,5.38856214753733e-06,0.00410267492684412
"MSTRG.5069",171.657803152699,1.28712742544349,0.322302983944558,3.993532451021,6.50961648317439e-05,0.0219436603621959
"MSTRG.17614",26.7510848933107,-2.4116196305749,0.561096376423355,-4.29804884135501,1.72308200067533e-05,0.00901845182299335
"MSTRG.23853",1019.74007353579,1.02310077708184,0.159026022263401,6.43354315551727,1.24663178116152e-10,5.56104802804103e-07
"MSTRG.18394",714.387799180353,23.8810084979479,5.28652683177262,4.5173342078622,6.26230248610359e-06,0.004553811616316
"MSTRG.44122",83.3455312585253,-3.32698824602816,0.556611636031728,-5.97721648391574,2.26982480544673e-09,6.5663508555181e-06
