,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MSTRG.13189,264.2442531,2.360061453,0.338784504,6.966261524,3.25E-12,0.000408995
MSTRG.50599,209.933961,3.171704602,0.51694208,6.135512512,8.49E-10,0.003556656
MSTRG.42095,276.6910612,2.474042852,0.350205587,7.064544208,1.61E-12,0.000311944
MSTRG.10922,759.0224933,1.464545556,0.248737302,5.887920889,3.91E-09,0.00620076
MSTRG.50624,75.97567915,0.901710596,0.152182791,5.925181081,3.12E-09,0.005710543
MSTRG.19946,306.8177188,0.731454543,0.143224671,5.107042925,3.27E-07,0.029175137
MSTRG.238,84.94240793,4.119228394,0.364030223,11.31562198,1.10E-29,4.37E-11
MSTRG.35510,137.4557009,0.889146721,0.185232245,4.800172449,1.59E-06,0.047960695
MSTRG.303,89.76161471,4.062414101,0.495862911,8.192615364,2.56E-16,1.04E-05
MSTRG.34217,14.66620549,4.441376506,0.669754938,6.631345671,3.33E-11,0.001033973
MSTRG.22682,68.05232327,-0.826214132,0.155636354,-5.308619183,1.10E-07,0.020573758
MSTRG.22681,522.88798,4.861902869,0.462277922,10.51727248,7.19E-26,1.52E-09
MSTRG.34265,85.75458811,-1.144019615,0.209422547,-5.462733749,4.69E-08,0.015051026
MSTRG.38045,255.0854177,0.86699861,0.17008572,5.097421533,3.44E-07,0.029489719
MSTRG.39057,113.7696315,1.968003377,0.27746776,7.092728099,1.31E-12,0.000291351
MSTRG.47540,113.3604559,3.394586502,0.424454832,7.997521155,1.27E-15,1.97E-05
MSTRG.38652,82.34806586,2.535820346,0.436760034,5.805980739,6.40E-09,0.00739233
MSTRG.38654,30.75122522,5.265108625,0.646247448,8.147202194,3.72E-16,1.20E-05
MSTRG.7152,40.46652562,2.009665704,0.38858274,5.171783243,2.32E-07,0.026236971
MSTRG.9445,556.3403817,2.639060184,0.274301746,9.621011256,6.52E-22,6.21E-08
MSTRG.9446,218.5646607,3.182153048,0.317543598,10.02115322,1.23E-23,1.36E-08
MSTRG.37710,239.8831985,2.073852197,0.254302063,8.155074203,3.49E-16,1.18E-05
MSTRG.28545,343.2538536,-0.746490022,0.143064988,-5.217838638,1.81E-07,0.024297803
MSTRG.3722,155.9547359,-1.096195776,0.220399142,-4.973684402,6.57E-07,0.036195272
