"","baseMean","log2FoldChange","lfcSE","stat","pvalue"
"MSTRG.8193",290.847450681689,0.4911920710424,0.247895694287729,1.9814465614408,0.0475412165637336
"MSTRG.45583",226.131781790928,-0.0452229401014324,0.3658956089055,-0.123595197648606,0.901635795053132
"MSTRG.45580",15.5212843458238,-0.758429556762367,0.701673972561704,-1.08088597613712,0.279747837549953
"MSTRG.45586",108.528912768059,-0.0114834187473814,0.553810783933986,-0.0207352747192987,0.983456829906417
"MSTRG.45584",15.3779071851836,-0.0160193072706721,0.560521079177555,-0.028579312831869,0.977200111313249
"MSTRG.9829",253.365547152256,-0.413919236466303,0.309610079449523,-1.33690491343899,0.181253676794874
"MSTRG.9826",357.825189449455,-0.551078246031402,0.231388760542076,-2.38161198815529,0.0172370487964998
"MSTRG.9827",48.7102854986571,0.0988527767668419,0.475198502059414,0.208024175872681,0.835210090636229
"MSTRG.9824",197.404392350513,-0.528136151796343,0.243645370438543,-2.16764287721017,0.0301858687678494
"MSTRG.9825",49.2332543432407,-0.530363116108427,0.500132192177021,-1.06044586692133,0.28894180489112
"MSTRG.9820",16.1219185307812,-0.697975750417668,0.635482538185037,-1.0983397787941,0.272056148091206
"MSTRG.2764",74.2891520427249,-0.195749405735031,0.432972627295609,-0.452105730003539,0.651192815961561
"MSTRG.2765",37.5932056817238,0.114460414531096,0.530227117267912,0.215870540761615,0.829088660760335
"MSTRG.3415",262.352090910486,0.389156061803074,0.272565566163657,1.42775210853088,0.153363221887714
"MSTRG.43984",152.256475648663,0.276462727359767,0.356973267586347,0.774463391135849,0.43865680915904
"MSTRG.43985",76.9172788358766,-0.143521630206176,0.442274647684659,-0.324507929535464,0.745553519904086
"MSTRG.43986",671.791782844348,0.296543905243374,0.343630608350314,0.862972907643496,0.388152362870158
"MSTRG.43981",1002.0423508542,0.166040632417624,0.246659098272109,0.673158353293142,0.500846553290629
"MSTRG.46895",209.862553454546,0.563762544868398,0.548415341696266,1.0279846350116,0.303957055355196
"MSTRG.47215",118.822324669683,-0.0275479755332507,0.492823718252178,-0.0558982340195616,0.955422877680352
"MSTRG.40070",58.7959939477124,-0.933530535029371,0.390855981903572,-2.3884258608064,0.016920721954017
"MSTRG.42588",89.9745490236578,-0.143781237541802,0.376176016397856,-0.38221798114246,0.702299685525468
"MSTRG.42587",180.614686535049,-0.2974996647989,0.311121773811715,-0.956216150204071,0.338963042152037
"MSTRG.12186",50.6257661945634,0.00515391163446803,0.470192204393332,0.010961286865906,0.991254333575206
"MSTRG.42585",190.449815371422,0.807517573453609,0.407869905981298,1.9798410267872,0.0477213947237618
"MSTRG.49372",107.188558605586,0.520203393763343,0.514970154939318,1.01016221770103,0.312417577552522
"MSTRG.42583",210.954761700575,0.624519917121571,0.537856200256947,1.16112804281744,0.245589832071323
"MSTRG.39804",87.8387293861818,0.465449520293325,0.55353457511013,0.840868016601709,0.400421877804577
"MSTRG.16238",172.795969498574,-0.886789528748083,0.344074554822836,-2.57731795716394,0.00995703135309228
"MSTRG.51138",8788.82408423946,0.0584188511206601,0.172494318548307,0.338671160953629,0.734857468297549
"MSTRG.51136",152.590193091952,-0.183941954068935,0.33192111469968,-0.554173705506394,0.57945997175945
"MSTRG.51137",23.5270071506036,-1.71631230848155,0.703534577332573,-2.43955643941324,0.0147053053872596
"MSTRG.51134",35.3616218304253,0.190082322944913,0.599558034078066,0.317037404456101,0.751215220454763
"MSTRG.56167",209.069924712857,-0.667306055815156,0.344334845565414,-1.93795680108822,0.0526284931402803
"MSTRG.21729",362.296223201159,0.03223774078437,0.242640211474244,0.132862317373112,0.894302269011679
"MSTRG.50665",261.558915330012,0.175879651715048,0.335433875456691,0.524334793185658,0.600045701172553
"MSTRG.50664",54.6949137419576,-0.228484972811231,0.477225484356887,-0.478777811120332,0.63209670358733
"MSTRG.21726",469.31692732807,0.0189433335776854,0.285137687904342,0.0664357409815308,0.947030915857273
"MSTRG.50666",475.511062170098,0.0214404236740535,0.336419913242881,0.0637311372783525,0.949184311173001
"MSTRG.21720",135.084812177295,0.0753003110483315,0.296478157298436,0.253982660086941,0.79950895420199
"MSTRG.50663",1106.76367377768,-0.0845178635249398,0.173117032524679,-0.488212293685726,0.625399477605881
"MSTRG.21723",160.934604771674,0.0456299801388444,0.359355083093123,0.126977416726898,0.898958272691678
"MSTRG.9319",81.3072277765737,-0.03142034918696,0.361927898553417,-0.0868138358842836,0.930819489702061
"MSTRG.9310",267.198113222357,0.423195493245514,0.338269838300192,1.25105890425252,0.210912987507092
"MSTRG.9311",14.1254237044322,0.999606365969083,0.593870085633281,1.68320713595658,0.0923349998886522
"MSTRG.9313",61.0606369529461,-0.742304781334381,0.703964578865556,-1.05446325514078,0.291670875116857
"MSTRG.4481",220.76335643979,-0.46433188570693,0.326865468606628,-1.42055961948596,0.155444824730591
"MSTRG.30577",136.217133278247,-0.0531375069442194,0.346748554078229,-0.15324507144803,0.878205015532072
"MSTRG.30573",23.1533221156706,0.0556975006968038,0.59063945174406,0.0943003392887799,0.924870580404159
"MSTRG.34409",1395.92791798241,0.111824649439662,0.486168813198833,0.230011976095078,0.818082463618249
"MSTRG.34407",165.803418348026,0.380615561792421,0.288940619817034,1.31727952280797,0.187744946507109
"MSTRG.34406",39.9119971473806,-0.313177383160208,0.43937914552017,-0.712772525399322,0.475986529454599
"MSTRG.34405",99.2875320821004,0.510951953824707,0.292410949549939,1.74737626826605,0.0805720912557211
"MSTRG.34400",75.8374483300029,0.174294665130223,0.454691112506485,0.383325427606058,0.701478487996747
"MSTRG.54948",52.3321164093974,-0.0196311366373722,0.408379616514746,-0.0480708043288526,0.961659814066832
"MSTRG.54949",66.4138015614263,0.819288237086349,0.360396975335128,2.27329387635538,0.0230084763171179
"MSTRG.54940",24.6590752532398,1.12142681131031,0.702262670867274,1.59687657885244,0.110293221504738
"MSTRG.54941",320.589931968903,0.139254893305057,0.486384569248081,0.286306149720861,0.77464364839571
"MSTRG.54944",11840.3531201521,-0.0763695203738506,0.244456558271223,-0.312405283433301,0.754732535569934
"MSTRG.54945",21.8152018142661,-0.0919198396330893,0.703825048759476,-0.130600409569256,0.896091418713357
"MSTRG.54946",119.344835428449,-0.0510428674973935,0.314707670144663,-0.162191367861897,0.871155157247072
"MSTRG.54947",78.2693220720648,0.12158182239498,0.362765449086679,0.335152707351491,0.73750989495271
"MSTRG.58078",374.25485038302,0.431778785028801,0.25806026323139,1.67317036579803,0.0942937623849691
"MSTRG.58071",15.2351354991381,-0.886544006607939,0.667177074629852,-1.32879866578118,0.183914402499762
"MSTRG.58072",28.2908655175631,0.512921065735627,0.58590604008331,0.875432288874673,0.381338737493467
"MSTRG.58073",102.641978277461,-0.278226958795663,0.32112956198552,-0.866400953793871,0.386270321085562
"MSTRG.58074",83.1826749113655,-0.0814536270027425,0.499601607631751,-0.163037159525677,0.870489177015397
"MSTRG.58075",45.7166477310962,0.453822430232866,0.604940099641735,0.750193995242891,0.453137874795258
"MSTRG.58077",216.626551140434,0.24978423544233,0.276683175885995,0.902780715316249,0.366642288118089
"MSTRG.39110",116.513051433669,0.0318547627965517,0.334182894129471,0.0953213445575413,0.924059589340627
"MSTRG.39111",360.03376451595,-0.189556864745432,0.359585102702178,-0.527154387990401,0.598086380321247
"MSTRG.39116",967.801180827003,0.626073225027975,0.317820026012769,1.96989860230778,0.0488499926650686
"MSTRG.39117",27.6870548803393,0.596852992717939,0.702761909597499,0.849296162138016,0.395716515866003
"MSTRG.39114",420.309606651963,-0.335769938573519,0.320616015840304,-1.04726502103614,0.294977364069083
"MSTRG.39115",16.9947418395651,0.392607061853523,0.701057435205205,0.560021250953004,0.575464942688252
"MSTRG.39119",20.5111879927002,0.0492524470598074,0.670098604741912,0.073500297883439,0.941408007040931
"MSTRG.938",36.6769217153747,0.27009624515309,0.488155169945252,0.553299978741148,0.580058015610835
"MSTRG.6690",23.4010270435838,-0.486294065927832,0.653074285791093,-0.744622895906499,0.456499722672136
"MSTRG.6692",52.105740190686,0.816725280309854,0.506454945013617,1.61263166319344,0.106824555188762
"MSTRG.31681",48.4446883327846,1.19218956943455,0.586841203815578,2.03153691609087,0.042200558654392
"MSTRG.6699",344.83186787806,0.558585972176463,0.369006996846273,1.51375441915853,0.130088137079803
"MSTRG.56548",28.6773554426344,0.121699694790285,0.465455291647603,0.261463768860585,0.79373488621746
"MSTRG.58621",40.456805652383,0.215988835020054,0.47097137458116,0.458602893248312,0.646519358580245
"MSTRG.19909",71.005369347262,0.26636873632198,0.409447408169945,0.650556655157581,0.515332718213501
"MSTRG.19903",237.89528387573,0.0531393560896009,0.27705259989135,0.191802409038718,0.847896983861375
"MSTRG.19902",457.991721879074,0.115463003288532,0.173330987247625,0.666141727581452,0.505320515257821
"MSTRG.19901",119.442615337448,0.390920263256122,0.361656641267191,1.08091548349947,0.279734710496404
"MSTRG.19900",142.891986103407,-0.668964870867608,0.362382182320624,-1.84602031640653,0.064889255563012
"MSTRG.19907",164.324195926463,0.089515927474235,0.282145661924544,0.317268487715309,0.7510398862797
"MSTRG.19906",1304.4854242789,0.267891065108478,0.307319158129579,0.871703107410973,0.383370364618303
"MSTRG.19905",348.576316812059,-0.19944294813705,0.32389623624863,-0.61576185770789,0.538051704620381
"MSTRG.19904",2220.94618752591,0.0559839828049112,0.154609386150847,0.362099508954066,0.717277670582249
"MSTRG.36932",46.1710985771928,-0.8027672657554,0.448771929991579,-1.78880899652182,0.0736455815689499
"MSTRG.36935",93.6993562584355,0.023916821126647,0.679490376750236,0.0351981749043051,0.971921717546342
"MSTRG.36937",558.579229621361,0.0782121206345033,0.241911889211213,0.323308295799453,0.746461771955872
"MSTRG.36936",340.396535930096,0.228694593145165,0.221844658118318,1.03087716911891,0.302598424255137
"MSTRG.36939",1219.84121378899,0.112900664232494,0.258792266557675,0.436259806887749,0.66264824001186
"MSTRG.36938",187.450595021859,-0.0943162161891862,0.391889835646184,-0.240670228238171,0.809810715227701
"MSTRG.5921",29.5671343152627,0.0334755472784542,0.486963000632348,0.0687435128233242,0.945193781880384
"MSTRG.5920",36.1058192647709,-0.184367827869344,0.689378984803638,-0.267440452832862,0.78913005646862
"MSTRG.39241",60.0146521686519,0.601675729803618,0.514839805670343,1.16866590962253,0.242538262002609
"MSTRG.29341",44.374414225884,0.303338538252345,0.594442455753611,0.510290836928504,0.60984772128028
"MSTRG.34020",70.9201241363032,0.12053479733732,0.35167810566871,0.342741829515163,0.731792691233151
"MSTRG.29349",13.3806447610764,-0.0211164934887056,0.590842039575949,-0.0357396597978387,0.971489946793915
"MSTRG.10849",16.6878312382085,0.98037155803928,0.704272276481387,1.39203485750896,0.16391184273051
"MSTRG.34022",47.6733439454552,0.526656341170488,0.582336090293749,0.904385542899849,0.365791001394511
"MSTRG.10844",48.499300359788,0.0169443090814009,0.538338608274677,0.0314751883311988,0.974890579182086
"MSTRG.10847",191.842377081507,-0.713483434294487,0.308584096299998,-2.3121199143097,0.0207710760109237
"MSTRG.8836",41.8810430573149,-0.515100840136459,0.453862023795847,-1.13492826702804,0.256405375130273
"MSTRG.8837",814.248297349557,-0.195133900249361,0.215304306462268,-0.906316754437782,0.364768219958643
"MSTRG.8834",391.104091029995,-0.0397965889269176,0.223179919368209,-0.178316172169863,0.858474678792928
"MSTRG.8835",77.7683082184734,-0.00376243116096346,0.479865671336053,-0.00784059245265036,0.993744176430559
"MSTRG.8832",363.061028916772,0.081827930291885,0.380227585395959,0.215207768806862,0.829605334203855
"MSTRG.8831",101.686839854733,-0.0934757842532783,0.488395645590561,-0.191393566050837,0.848217260441652
"MSTRG.30899",709.329434363423,-0.128920353478947,0.275562443581896,-0.467844426849961,0.639895847401803
"MSTRG.8839",45.2079117224724,0.679389166676297,0.650023945262223,1.04517559949615,0.295941818637314
"MSTRG.7536",32.1772503241096,-0.215599883313928,0.523994999384656,-0.411454085567828,0.680739601972601
"MSTRG.29316",12.1216610493584,0.528587099149293,0.678688927427932,0.778835601683545,0.436076562913166
"MSTRG.7532",4909.78141092976,0.280093886496964,0.205421453850467,1.36350844201918,0.172722325706453
"MSTRG.13794",582.835735245306,-0.591462937639821,0.417468951992903,-1.41678305612025,0.156546365060655
"MSTRG.302",16.3235087920388,-0.324286463841798,0.669316095488997,-0.484504206648247,0.628028079633748
"MSTRG.348",38.1854562778286,0.477109619698004,0.547688091416986,0.871133820827872,0.383681089390227
"MSTRG.37819",14.9391296998126,-1.45517255941666,0.703788276628093,-2.06762830206339,0.0386749886205992
"MSTRG.37818",15.7692506272934,0.326356318448421,0.59266777300208,0.550656427285233,0.581869219467134
"MSTRG.37811",58.5216944397284,-0.263448585923261,0.577956631213432,-0.455827603137185,0.648513953113505
"MSTRG.37810",102.764023045134,-0.613054180531474,0.590721212331785,-1.03780627431938,0.299360255167616
"MSTRG.37813",66.7522643157978,-0.939657145866141,0.342431939796148,-2.74406980384343,0.0060682632864326
"MSTRG.37812",83.4508547736128,-0.225736346138658,0.327831347671228,-0.688574621500328,0.491090996230589
"MSTRG.30089",242.023118774892,-0.100052669542975,0.277740518905765,-0.360237929766818,0.71866921225941
"MSTRG.23823",30.9780675754324,0.254636546436355,0.471357053242284,0.540220083023705,0.589045264274461
"MSTRG.23827",109.035260412328,-0.227681729813474,0.480832872164681,-0.473515316846922,0.635845575947016
"MSTRG.23826",53.1068196274088,-0.105244166530914,0.498018346322619,-0.211325882486136,0.832632987649803
"MSTRG.23829",153.560434140529,0.191462115779799,0.263235174201648,0.727342447150061,0.467016201415203
"MSTRG.23828",47.4327218881442,-0.13087577007459,0.415570299058898,-0.314930519267068,0.752814408760924
"MSTRG.35268",315.617840698252,-0.15714176567522,0.37530847042076,-0.418700290720982,0.675435183193506
"MSTRG.35269",39.4001536014745,-0.058547334709225,0.46562608654663,-0.125738948913812,0.899938569752725
"MSTRG.52011",511.88325974544,-0.426462495767679,0.265764762858298,-1.60466154798355,0.108568308467822
"MSTRG.4946",83.5319366094256,0.274740087791793,0.391756063437927,0.701303983353215,0.48311332836516
"MSTRG.4947",22.7538834437045,0.766342566693321,0.68440006930981,1.11972894372461,0.262829287077525
"MSTRG.5107",37.397199871339,0.563619181768356,0.540621120905051,1.04254007099242,0.297161357512033
"MSTRG.28283",12.371330438363,0.236582711281777,0.697202882317777,0.339331229519996,0.734360219030282
"MSTRG.55540",20.0372441966706,0.636972651102474,0.657658704065311,0.968545914719951,0.33277179978273
"MSTRG.55545",14.4466726110242,0.360307373971613,0.663851296143434,0.542753137735478,0.587299782590589
"MSTRG.55544",149.727130392723,-0.187462784975353,0.287898280517945,-0.651142426547659,0.514954551299026
"MSTRG.55548",180.584778669965,0.325903328126053,0.330760313661641,0.985315694371493,0.324469025990981
"MSTRG.24887",72.7923824677058,-0.0440083802987707,0.599509018893746,-0.0734073698840726,0.941481953100827
"MSTRG.55096",1875.93838636742,-0.366315992618953,0.190811747748338,-1.91977693691107,0.0548860812372416
"MSTRG.55093",13.3082297615538,-0.0528482322596815,0.594726925856669,-0.0888613411668839,0.929192107244474
"MSTRG.27616",135.608337212613,-0.133042631943677,0.46229879840381,-0.287784939963149,0.773511366083613
"MSTRG.27614",15.8164336377046,-0.32153915904093,0.669900942916487,-0.479980155933315,0.631241503522055
"MSTRG.27615",105.71346384752,0.716992539705902,0.292022907061279,2.45526129070226,0.0140782218332342
"MSTRG.25285",15.1141280773021,-0.902315229457935,0.703148038921823,-1.28325072319267,0.199404250495973
"MSTRG.22062",169.32537331302,0.67049162413647,0.445445714257931,1.50521511976705,0.132268779154915
"MSTRG.22063",136.998366261769,-0.943714624916751,0.376130452349124,-2.5090088266525,0.012107045907233
"MSTRG.22060",42.2389351040696,-0.198772240107179,0.522857421522211,-0.380165283928623,0.703822727462542
"MSTRG.22061",195.940239502453,-0.0276371485779015,0.39783196752515,-0.0694694012394927,0.944615988067118
"MSTRG.22067",35.1870038916861,0.167348828163223,0.511111977867037,0.327421065069928,0.743349436111633
"MSTRG.22065",27.9555650830873,-0.491952262078365,0.539582890901683,-0.911726947561804,0.361912474650837
"MSTRG.39891",31.3797248982106,0.111672895484678,0.463151473002615,0.241115276522175,0.809465773064471
"MSTRG.16441",48.2253906652825,0.204958417282543,0.422762451331915,0.484807524028732,0.627812885039529
"MSTRG.16449",49.1487635188493,-0.422219742709602,0.401744493961211,-1.05096584783653,0.293274275578948
"MSTRG.16448",19.6177823847692,0.526436947975379,0.562079417923977,0.936588195881211,0.348970426218144
"MSTRG.4524",684.159253209228,0.0341396568161272,0.259033173272921,0.131796466007685,0.89514528188594
"MSTRG.4525",20.3980851102046,0.205446084216061,0.533974692092368,0.384748729216033,0.700423588406951
"MSTRG.4526",98.2096642242788,-0.556530957593887,0.314726476907505,-1.76830040822224,0.0770106957098507
"MSTRG.4527",98.0419588863398,-0.0866818737154756,0.326090409101418,-0.26582159823203,0.790376608489523
"MSTRG.4529",113.910641487413,-0.245506202526414,0.334970899875648,-0.732918001586268,0.463608442951433
"MSTRG.46823",22.2671735862694,0.393619444934226,0.689075398375372,0.571228411088627,0.567844821790283
"MSTRG.29669",39.6611662072411,0.539881063972892,0.565807313244963,0.954178306527391,0.339993393632542
"MSTRG.29668",2603.40665017411,0.433574936179369,0.334724884568988,1.29531730733933,0.195210791117995
"MSTRG.29664",60.3750901373396,0.19169514159461,0.591385937198962,0.324145586725573,0.745827815261286
"MSTRG.29661",69.6114205356319,-0.205075102023746,0.369093871472847,-0.555617738125551,0.578472202759373
"MSTRG.29660",179.291029043333,-0.0201478386574363,0.304842598867374,-0.0660925957602199,0.947304105691165
"MSTRG.29663",226.183457002908,0.153852661608984,0.675074429797413,0.22790473882288,0.819720298617308
"MSTRG.29662",642.01256766902,0.232606792924367,0.330199768551155,0.704442628609325,0.481157166625337
"MSTRG.15231",16.2653547680971,0.33075007028548,0.66123715074903,0.500198861952654,0.616935059617383
"MSTRG.15230",17.1357939357976,-0.352725951634496,0.701310295171124,-0.502952764365777,0.614997482608909
"MSTRG.15232",86.6184528789983,0.565012625620277,0.373881312169524,1.51120852321202,0.13073533153843
"MSTRG.15239",32.7802144863385,-0.956042985178393,0.533609879252392,-1.79165158358358,0.0731887946609258
"MSTRG.51734",227.603416288939,-0.138885239648406,0.270432035229033,-0.513568000665241,0.607554056713287
"MSTRG.51735",864.336403966461,0.171827997579816,0.308596492025313,0.556804766159563,0.577660827109613
"MSTRG.51736",38.2543902886236,-0.218344566970684,0.436731721410141,-0.499951242986615,0.617109409178135
"MSTRG.32030",12.274863951537,-1.58096542310853,0.671051371560578,-2.35595289736445,0.0184752602115739
"MSTRG.50060",395.920481869043,0.307633476342141,0.214723517440602,1.43269577552091,0.151944797298676
"MSTRG.50067",71.7026200325708,2.65615318181504,0.673308571954975,3.9449270252164,7.98242842713955e-05
"MSTRG.50064",181.072773090038,0.904173533792616,0.403506898650654,2.24078829089717,0.0250397917695473
"MSTRG.50068",15.1173263370808,0.0213611836765852,0.67355143374049,0.0317142576001335,0.974699924685833
"MSTRG.22939",72.4855002297518,-0.388219659868226,0.411450292935856,-0.943539636581928,0.345404951295622
"MSTRG.26225",15.9459285852902,-0.499033717906318,0.668498419173433,-0.746499473436826,0.455365749556654
"MSTRG.40963",149.579637020076,0.0247878923935274,0.289168795951654,0.0857211868657905,0.931688059436356
"MSTRG.40962",132.414468772054,-0.218830905607843,0.339239708442972,-0.645062768778523,0.51888650989429
"MSTRG.40960",135.938403764012,0.149377561877638,0.361148775189414,0.413617800030729,0.679154035186821
"MSTRG.40967",498.106724662442,0.835560257640107,0.373957061490046,2.2343748619448,0.0254584183069294
"MSTRG.40966",1205.45525817296,0.153376540894272,0.151071429122045,1.01525842302296,0.309982657832465
"MSTRG.40964",413.70455683711,-0.0412396366726197,0.309559616455474,-0.133220337797361,0.894019126971516
"MSTRG.18214",25.2373761405619,-1.06365159505685,0.624224852589262,-1.70395585924665,0.0883893340114971
"MSTRG.18215",146.719855149665,-0.4648602636508,0.42315833149842,-1.09854924043374,0.27196472856451
"MSTRG.40969",181.587323158189,1.55442175193914,0.282217254125729,5.50789056733801,3.63159034180377e-08
"MSTRG.24579",297.318143390791,0.1928001273563,0.275420366861495,0.700021314884299,0.483913993232529
"MSTRG.18210",417.486777170179,-0.0717373951866002,0.348117138508369,-0.206072575150952,0.836734220855505
"MSTRG.18211",264.938485421106,0.190579033092512,0.31099119861705,0.612811661358905,0.540000879291096
"MSTRG.18212",144.026715256723,-0.0131717211061779,0.281726999782936,-0.0467534922684953,0.962709696261041
"MSTRG.10040",1291.69534770055,0.521851081055664,0.276904007315206,1.88459201481194,0.0594849412232345
"MSTRG.14544",34.154103603042,-0.0763498735225047,0.504832522112327,-0.151238024846419,0.87978795577035
"MSTRG.10044",18.1744484862772,0.144951758843875,0.521962817663029,0.27770514285455,0.781238712404122
"MSTRG.49821",35.6694661885098,-0.394445230730018,0.446487839828556,-0.88344003026259,0.376998570566384
"MSTRG.5811",198.094619789319,0.299446768100913,0.559309457060726,0.535386563414394,0.592382579463412
"MSTRG.51310",247.932382437267,-0.4893295515086,0.378699415953473,-1.29213178287214,0.196311510859455
"MSTRG.39351",59.189960398639,-0.425847010784066,0.531966069774236,-0.800515361750034,0.423412266833482
"MSTRG.39355",59.9636417424245,-0.295332462035267,0.461209429158773,-0.64034350419492,0.521949303433359
"MSTRG.3893",174.833210358671,-0.478165560075826,0.423443691437081,-1.12923056771263,0.258800581967266
"MSTRG.1002",27.2715340784058,-0.259953002371256,0.509492397363707,-0.510219590550016,0.609897628837832
"MSTRG.47460",90.2835903492833,0.119540657232995,0.315399442286877,0.379013533968982,0.704677813685254
"MSTRG.1008",36.9858759964134,0.692395647981082,0.682453298953239,1.01456854123658,0.310311541540962
"MSTRG.47469",50.0395482977852,-0.813462332497497,0.697556495465933,-1.16615978459801,0.243549848724433
"MSTRG.47468",90.0840464660168,0.178174153755661,0.344938716658516,0.516538576712022,0.605478303003687
"MSTRG.21919",14.6374519488217,0.118381165553586,0.668869347356663,0.176986979626772,0.859518616878051
"MSTRG.53004",154.856923635106,0.376964923692254,0.247454001563951,1.52337372323653,0.12766523219865
"MSTRG.53006",74.7281259975487,-0.06172765504351,0.392330081940258,-0.157336023631523,0.874980031043714
"MSTRG.53000",172.285739750216,0.0122854881463559,0.256385274130575,0.0479180724712721,0.96178153618567
"MSTRG.53002",69.3407037483786,-0.272888335160463,0.471499959957366,-0.578766401560539,0.56274680456508
"MSTRG.53008",14.2650460539956,0.193988927244637,0.590948316417826,0.328267162889214,0.742709669962403
"MSTRG.17896",16.7731323166646,-0.438180524856,0.696026769618896,-0.629545505980929,0.528991986759891
"MSTRG.17894",17.371005783342,-0.94519783123063,0.614042765037088,-1.5393029362923,0.123730357457038
"MSTRG.17891",45.766529348909,-0.372830850650463,0.434214086019075,-0.858633707783688,0.390542635053922
"MSTRG.8624",31.3256980993639,0.77783500816294,0.608392216616335,1.27850913755765,0.201069964980804
"MSTRG.17898",40.6498155821838,0.107888774163634,0.540330506653383,0.199671817221387,0.841737256496469
"MSTRG.19677",1583.07075208981,-0.286942392550932,0.554640413336613,-0.517348512029155,0.604912894942654
"MSTRG.19673",160.028452789282,-2.21632524996012,0.618142689358716,-3.58545896944833,0.000336485905691756
"MSTRG.19679",325.928659156403,0.612873629241078,0.517207366581658,1.18496693752005,0.236030519460506
"MSTRG.19678",41.3211566744693,-0.056613360703972,0.440946791990808,-0.128390458287204,0.89783998184761
"MSTRG.38087",507.706467648845,-0.0152373810309921,0.294156751268843,-0.0518002084441908,0.958687889461594
"MSTRG.38080",55.3198914494178,-0.152511322513469,0.455158100454191,-0.335073290712133,0.737569800325439
"MSTRG.38089",55.0187622538486,-0.709135783476028,0.61924272253692,-1.14516611607615,0.252140351589735
"MSTRG.41706",94.9635924992002,0.360771298428262,0.367611200845446,0.981393650679158,0.326398656017118
"MSTRG.41707",30.0349678228401,0.381791887598212,0.593115127441496,0.643706204637095,0.519765965718526
"MSTRG.41700",38.095681456756,1.25750493527837,0.625038222456516,2.011884857755,0.0442320759575147
"MSTRG.43395",57.7468340494434,-0.53950697211425,0.401706909743281,-1.34303632581036,0.179260211677873
"MSTRG.43394",56.195035158042,-0.851615181725605,0.426586325261944,-1.99634899501918,0.0458959484824735
"MSTRG.43396",12.5549634042038,0.135516976187026,0.614058488071656,0.220690665171966,0.825333300381747
"MSTRG.39688",128.299363168556,1.1193628097598,0.704321326729505,1.58927859668473,0.11199750869662
"MSTRG.39681",71.5261482181737,-0.920066331761723,0.424148061323979,-2.16921027268104,0.0300667235930488
"MSTRG.24001",19.2858005440668,0.130672901131378,0.697483473603965,0.18734910012445,0.851386928116911
"MSTRG.19497",34.1307261224173,0.969922004061275,0.702777839247289,1.380126051072,0.167547837512346
"MSTRG.52350",152.828775490592,0.146790721759102,0.278188713114449,0.527665986573335,0.597731184876526
"MSTRG.52357",46.3648181864991,-0.0839212172952018,0.668350905890828,-0.125564604694214,0.900076582503824
"MSTRG.48707",107.066408503306,-0.0202752659695356,0.413518578696124,-0.0490310883575439,0.960894520799962
"MSTRG.48706",2962.50199956884,1.07413334558443,0.274315867576711,3.91568068983125,9.01494977898089e-05
"MSTRG.48704",234.750235882278,0.133361427729562,0.430479577932249,0.309797338982131,0.75671507531626
"MSTRG.48703",61.9099371711189,0.562144198509924,0.666324315908848,0.843649533850756,0.39886527589343
"MSTRG.48708",38.3675138734033,-0.400179916501852,0.5016340920055,-0.797752630611606,0.425014055135506
"MSTRG.18985",360.160927736991,-0.0027335117751602,0.282946774290124,-0.00966086919357262,0.992291861529868
"MSTRG.18987",337.890821695294,0.565819485794038,0.441637532140945,1.28118523589037,0.200128610670719
"MSTRG.18988",69.0048385133027,-0.0520444001188209,0.410425345375023,-0.126806009193379,0.899093939487773
"MSTRG.11230",369.878028594186,0.564260836843771,0.693384559920638,0.813777619894441,0.415772358291923
"MSTRG.57802",103.224967288081,-0.784435141812237,0.340313580247668,-2.30503625873923,0.0211645428078577
"MSTRG.57803",21.3042424087605,-0.243020222801857,0.540353898573643,-0.449742702779329,0.652895976485444
"MSTRG.57809",99.7155769855762,0.209094208505488,0.340777428490663,0.613579982194205,0.539492914836281
"MSTRG.19584",18.6355236831559,0.735002313446082,0.694874487363901,1.0577483082368,0.290170204924623
"MSTRG.33562",53.7555926391347,-0.977691560331238,0.517537110751658,-1.88912358171043,0.0588752712916821
"MSTRG.44860",305.857594678574,0.467610413762805,0.34059360572488,1.37292775290833,0.16977480781986
"MSTRG.44861",399.362012169449,-0.826241480874038,0.27744739910872,-2.97801126818374,0.00290125318237299
"MSTRG.44866",15022.8184719397,0.00830060585993934,0.198199835063377,0.0418799836906277,0.966594373097324
"MSTRG.44867",42.6332635644873,0.266010389349632,0.432369374488614,0.61523874040398,0.538397066937523
"MSTRG.44864",570.360998407574,-0.0329928884397081,0.237454090701355,-0.138944283260224,0.889494177350032
"MSTRG.40152",25.2951536432285,0.141198728017984,0.554468607112235,0.254655946624951,0.798988844124338
"MSTRG.36304",26.0412321464717,0.234900835466486,0.517101657140173,0.454264325443479,0.64963858959354
"MSTRG.36301",19.764018491701,0.665993699268441,0.625481495288931,1.06476962833376,0.286980192357892
"MSTRG.42429",34.1050263893071,-0.281649329249135,0.519131793099494,-0.542539164414374,0.587447135074003
"MSTRG.36309",31.3760210593298,-0.135174983728125,0.459256127621249,-0.294334632894881,0.768502210876207
"MSTRG.43819",55.065488500266,-0.517136773003321,0.468650723326738,-1.10345881754412,0.269827966275258
"MSTRG.51079",683.758495838071,-0.0262859861582369,0.212711795929221,-0.123575592239292,0.901651318902123
"MSTRG.51078",24.0012030503055,-0.830728701991225,0.559650051103306,-1.48437170755816,0.137710336269211
"MSTRG.51070",50.1817364063614,0.338151424449625,0.451735438330712,0.748560763129829,0.45412198864599
