"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MSTRG.43179",66.1719153369612,1.86772311521691,0.49724894936594,3.75611274312095,0.000172572973867723,0.0724436778955545
"MSTRG.11587",267.87652056989,1.42713248490304,0.382297195468978,3.73304460984164,0.000189179073069184,0.0755010184016477
"MSTRG.57024",404.688263619482,-1.19863481884586,0.256692220614025,-4.66954088432693,3.01873619858804e-06,0.00865615096018882
"MSTRG.30934",890.379369070062,0.976830334406919,0.191714292070077,5.09524002545339,3.4829968401355e-07,0.0026160925446063
"MSTRG.48377",46.8107872689502,1.69595425030733,0.435313542564744,3.89593726010739,9.78197103838007e-05,0.0564383811568989
"MSTRG.31365",333.575219770887,-0.892381644697262,0.23961333957871,-3.72425694774028,0.000195891333914944,0.0762525295771617
"MSTRG.22797",2165.86486497316,1.00644250106912,0.197772854650426,5.08888089241599,3.60182738628565e-07,0.00262735683916389
"MSTRG.24793",65.0480379386061,1.78360867286078,0.453506056244294,3.93293242350879,8.39158345562175e-05,0.0523704726458057
"MSTRG.48958",216.019212732067,1.65902942799397,0.437947820198931,3.78818971456549,0.000151748958230503,0.0668264699347467
"MSTRG.44683",1252.23509589867,0.696212356419017,0.183734279201827,3.78923497261088,0.000151111930625653,0.0668264699347467
"MSTRG.636",96.7498431280083,2.58294719842851,0.543581256453921,4.75172233729782,2.01691215366075e-06,0.00685752402114241
"MSTRG.24505",3687.49456634936,-2.44071865371101,0.497490432299468,-4.9060614943481,9.29234018365752e-07,0.00446882513413234
"MSTRG.20699",44.9204358915489,1.73093920623402,0.450199483229883,3.84482717264728,0.000120637432195047,0.0600924697919233
"MSTRG.48892",817.326634053263,0.934110424498021,0.193355020027379,4.8310637311912,1.35805521330178e-06,0.00553269806374609
"MSTRG.2861",454.488778391589,-3.98701176789072,0.516956806956648,-7.71246594345564,1.2340961625262e-14,5.60376227920489e-08
"MSTRG.52651",1246.02906626411,1.24245188264082,0.249565777048345,4.97845456751122,6.40939839761572e-07,0.00364830340700034
"MSTRG.6219",611.333069018137,-0.853553041155068,0.196425998647115,-4.34541785218819,1.39010788530663e-05,0.019246940689678
"MSTRG.8304",16.4444586584174,2.99528757264569,0.669178033859405,4.4760697767838,7.60296455412469e-06,0.0138474714799813
"MSTRG.28352",657.36965729376,-1.09337860506427,0.27386712348329,-3.99236896768656,6.54164817081335e-05,0.0474447190584524
"MSTRG.31785",449.067767042375,-0.933275384927177,0.2015437169134,-4.63063497696725,3.64546047161693e-06,0.0093570676985091
"MSTRG.35093",4208.92990402717,-1.43300821943767,0.376853433948339,-3.80256112946581,0.000143207915144863,0.0658284592031027
"MSTRG.35094",370.553231167928,-2.16833365281578,0.431776466148176,-5.0218893867913,5.11656485830238e-07,0.00317786288204968
"MSTRG.37258",1142.98195022103,2.33498329428349,0.505671027868615,4.6175935847568,3.88215621088268e-06,0.00955866978537949
"MSTRG.57251",50.9979481618901,-1.61001979868791,0.44780437785991,-3.59536413284371,0.000323938158292798,0.096492315882839
"MSTRG.38893",5532.22681335005,-0.803257364762777,0.178906506517378,-4.4898163873361,7.12845938492244e-06,0.0133539645622902
"MSTRG.22250",1681.91527668823,-1.57777692164306,0.323158675494031,-4.8823597857338,1.04823772577367e-06,0.00476178043282721
"MSTRG.34169",41.2268997169698,2.6198771342422,0.660412696321873,3.96703023553824,7.27737632636099e-05,0.0491614978985788
"MSTRG.11291",102.30791117107,2.463119114547,0.539845213540174,4.56263953586708,5.05144995754862e-06,0.0111133477425596
"MSTRG.50058",1300.72443291873,-1.37691501426914,0.282258847951335,-4.87819965348451,1.07058529269645e-06,0.00479642647932294
"MSTRG.6814",76.0460392523525,1.49302405751096,0.409456832154135,3.64635277828,0.000265988753404289,0.0882278847076312
"MSTRG.54037",136.553511976912,1.18577225601006,0.331467232155315,3.57734382460602,0.000347103478533877,0.0996338727388419
"MSTRG.572",382.361398011491,1.71653037231929,0.47883233052067,3.58482554937921,0.000337303589265606,0.0982395441785449
"MSTRG.47610",49.315305379806,2.35967603166234,0.574883457838431,4.10461633482158,4.04986434265346e-05,0.0362548087208131
"MSTRG.33477",86.6219208703996,-1.74578161151391,0.479273884919499,-3.64255526212771,0.000269945000855048,0.0888083039089061
"MSTRG.10281",679.262890197636,1.06215444777873,0.2871257818337,3.69926532196234,0.000216224469459828,0.0793903559570457
"MSTRG.43667",522.237539265297,1.31916812883538,0.353766352074857,3.72892481463655,0.00019229851169062,0.0755010184016477
"MSTRG.43666",522.237539265297,1.31916812883538,0.353766352074857,3.72892481463655,0.00019229851169062,0.0755010184016477
"MSTRG.51612",542.780130756875,-0.874745621592016,0.22627275228391,-3.86589022656362,0.000110684717558938,0.0586942366587575
"MSTRG.35015",79.7297363036555,-3.07209703480022,0.464370604389183,-6.61561478216553,3.70010752267663e-11,1.01928933045947e-05
"MSTRG.21353",829.629172832346,1.6457763722756,0.319901857365044,5.14462899912954,2.68050010481561e-07,0.00224890093394677
"MSTRG.24925",107.470516881895,1.94012724923178,0.383359606384028,5.06085465688909,4.17381302281553e-07,0.00287060882739401
"MSTRG.15663",273.803010212559,-1.41528142702949,0.394449680845157,-3.58798978870277,0.000333237337726051,0.0975928887764539
"MSTRG.47966",329.429680747414,1.793398338028,0.355302546931694,5.04752457733654,4.47571209822981e-07,0.00290936611422972
"MSTRG.13671",602.670174624148,1.30691501305709,0.336861237998785,3.87968357778762,0.000104592437658397,0.0573258664725402
"MSTRG.44892",303.124446923825,1.00220794432675,0.244902578445117,4.09227191763254,4.27167324155731e-05,0.0372580778307352
"MSTRG.29563",67.6203209322645,2.31799261703172,0.494638026059968,4.68624023004388,2.78269618404398e-06,0.0083249609951985
"MSTRG.32134",160.182158647884,1.63748136319434,0.455826778019379,3.59233253103162,0.000327731269963657,0.0969548448585277
"MSTRG.35468",139.958019856747,-1.35587504094426,0.346952751842176,-3.90795298133572,9.30814146026082e-05,0.0549699467052124
"MSTRG.26499",116.026552590292,1.4774428145037,0.379695794551547,3.8911224082655,9.97815754663887e-05,0.0566980991074631
"MSTRG.511",210.179537913799,1.25234138671815,0.321145554784977,3.89960679218076,9.63490336487326e-05,0.0560020504383817
"MSTRG.49955",430.005717864215,-0.997312626001579,0.231178835194449,-4.31403084613139,1.60304565031886e-05,0.020174526320548
"MSTRG.46282",80.5431045747727,1.88638489831615,0.486906930805386,3.87422067538843,0.000106966452862584,0.0578747276854758
"MSTRG.40392",48.1956478864832,3.57141084277318,0.609605468877074,5.85856102858118,4.66895036729719e-09,0.000226523960680869
"MSTRG.40396",94.0355259135629,-2.0501278146206,0.46433186060637,-4.41522107042867,1.00906814952168e-05,0.0165110861285524
"MSTRG.56860",28.904839838653,2.77535329872801,0.645263158005663,4.30111848831706,1.69938155883136e-05,0.0207699419786697
"MSTRG.6672",126.45441860318,3.25705278487758,0.574881201406736,5.66561017634175,1.46502252199312e-08,0.000456786022750825
"MSTRG.31620",352.473458571049,1.47141344172993,0.396115031669992,3.71461147416333,0.000203516140818267,0.0775145955142923
"MSTRG.35756",1180.32861805742,2.14576601936455,0.575036147962684,3.73153240360082,0.000190318523514587,0.0755010184016477
"MSTRG.31996",136.856126159992,2.54733992152681,0.551297443144735,4.62062712824525,3.82581827277572e-06,0.00951672480548272
"MSTRG.23047",37.3446312837895,1.99313596809016,0.509730245107503,3.91017795632238,9.22281485468032e-05,0.0547876341351691
"MSTRG.32475",12.0170771631452,2.76620842784071,0.67124992319834,4.12098136959243,3.77261935908311e-05,0.034717573049818
"MSTRG.34731",256.189586914822,2.99391832679162,0.590661936398668,5.06875107789387,4.00434505611132e-07,0.00281214303037206
"MSTRG.34730",243.895774216341,1.87143397409326,0.509129422682696,3.67575294358817,0.000237148939828896,0.0834464449223036
"MSTRG.16022",1702.99285885616,-2.58250491141819,0.490803806622195,-5.2617866377025,1.42662263318934e-07,0.0015659352842466
"MSTRG.26649",15.744953060558,2.52293109035822,0.660233130668142,3.82127308244146,0.00013276453999864,0.0627479419474115
"MSTRG.49300",173.15288147137,-1.30873989839947,0.323160823749489,-4.0498098847959,5.12592591221657e-05,0.0417168369086803
"MSTRG.47804",68.5775060570355,-2.10851379261928,0.54793196027458,-3.84813069046504,0.000119022556443057,0.0600761267330287
"MSTRG.17031",255.473369941405,1.74354025668897,0.444140371410684,3.92565136817246,8.64953568783159e-05,0.0529868313209075
"MSTRG.9290",301.601870376002,1.4883752869768,0.37362143053729,3.98364538360774,6.78661208880214e-05,0.0480324081087466
"MSTRG.37160",247.393827733273,3.51625261985196,0.477580378473038,7.36264046503425,1.80307532694877e-13,3.25470401787548e-07
"MSTRG.1294",145.567375295,2.29931135602427,0.483583921830141,4.75473077624756,1.98711039756287e-06,0.00685752402114241
"MSTRG.8594",399.212680493735,-0.835319647027268,0.23139345997853,-3.60995357044565,0.00030625181850621,0.0941542183633878
"MSTRG.6816",24421.5894521286,-1.36082585336138,0.250524334373686,-5.43191086312418,5.57537724357617e-08,0.000906346715659033
"MSTRG.10767",221.612460511449,2.58281190334165,0.489974946362465,5.27131422232145,1.35450345952784e-07,0.00155727372319801
"MSTRG.41912",657.486282203459,-1.44820659810582,0.403343126670575,-3.59050769021439,0.00033003449223854,0.097129194702586
"MSTRG.39119",14.7072566563374,-3.09391228754806,0.668339876000493,-4.62924987517246,3.66992712342315e-06,0.0093570676985091
"MSTRG.19906",1685.58638882838,-0.814663204845039,0.22615418833115,-3.60224681601808,0.000315478610949199,0.09531541030035
"MSTRG.8832",458.756417490109,1.36104160376437,0.335857921220533,4.05243264419144,5.06878194936815e-05,0.0415869076729522
"MSTRG.37810",42.6669409040051,-1.71304657578283,0.463287574110638,-3.69758800259497,0.000217657773689343,0.0795656079040101
"MSTRG.29662",368.420061475529,-1.28158658140415,0.296144476999475,-4.32757211746488,1.5076198924478e-05,0.0195888805152408
"MSTRG.48704",216.431264165975,-1.66719073894379,0.417338360283191,-3.99481786867734,6.47440045841129e-05,0.0474447190584524
"MSTRG.35658",186.750879987284,-1.32876902251286,0.363008876939075,-3.66043120960887,0.000251791148314104,0.0862065407136824
"MSTRG.42281",210.454835092816,1.76014497303953,0.36149502899617,4.8690710296273,1.12124102696132e-06,0.00488199037962102
"MSTRG.25247",387.653023787515,-1.18079730436115,0.323886262556986,-3.64571592212373,0.000266648413508272,0.0882278847076312
"MSTRG.11611",167.973489931036,1.44094903867924,0.301189726334834,4.78419053735361,1.71677772988019e-06,0.00632350380850139
"MSTRG.12820",141.60620435416,-1.29794909799644,0.342795965977351,-3.7863604791726,0.000152869864490096,0.0669940566652859
"MSTRG.46273",39.9789003414982,2.17052779532632,0.578568112304851,3.75155102599684,0.000175743975414326,0.0732155275539941
"MSTRG.18390",215.82350590368,2.9125750663525,0.558467999583469,5.21529446364846,1.83525456798533e-07,0.00175921990514492
"MSTRG.18392",251.370972043366,2.82029358115115,0.646652287538374,4.36137571226605,1.29247207696645e-05,0.0188025949241531
"MSTRG.13701",68.9318927239216,1.58934344828709,0.419025618873665,3.79295054216308,0.000148867815143798,0.0668264699347467
"MSTRG.42983",54.1060985194656,2.01498725895252,0.422788941578825,4.76594125529379,1.87974025875723e-06,0.00665838568077997
"MSTRG.7809",318.545576005407,-0.973945772545217,0.242605556745448,-4.01452376281357,5.95659427111187e-05,0.0455431325103502
"MSTRG.14315",400.535234222377,2.31800662558547,0.451032679599385,5.13933187201504,2.75717062336953e-07,0.00224890093394677
"MSTRG.37285",206.18870191503,-1.14472117090244,0.317857199520687,-3.60136933386635,0.00031654550849014,0.09531541030035
"MSTRG.11451",394.280093328768,1.66670265582494,0.44300373876832,3.76227672583274,0.000168373600559613,0.071548854673782
"MSTRG.13145",1418.15784843097,1.97644733507139,0.376867862642232,5.2444040232416,1.56788294325697e-07,0.00165886905628251
"MSTRG.49664",379.285618126123,-1.43536151601497,0.369529753381252,-3.88429213853876,0.000102628449621502,0.0569066751944401
"MSTRG.3417",1991.9343153762,-1.72012246124682,0.253242555926442,-6.79239101403818,1.10290130146569e-11,4.66322127194256e-06
"MSTRG.8110",63.7211767150553,1.47484893462041,0.405664884821473,3.63563372084687,0.000277298104431466,0.0901363141194311
"MSTRG.10358",11.8959538380863,-2.66769871668979,0.672777371817104,-3.96520279730069,7.3333572602779e-05,0.0491614978985788
"MSTRG.10357",17.4267084342177,3.36235002168157,0.660294063063057,5.0922008992234,3.53930783879711e-07,0.0026201613894188
"MSTRG.15654",2820.94122110009,-0.925910433171808,0.231980836177542,-3.99132294041385,6.57057348604944e-05,0.0474447190584524
"MSTRG.18584",153.63938591746,1.4759046536107,0.296337346371704,4.98048818915802,6.34240734544622e-07,0.00364830340700034
"MSTRG.51955",542.518329651959,1.25830131597391,0.341143584778941,3.68848007735302,0.000225597686862754,0.0810547049792365
"MSTRG.8959",723.917063518803,1.70836505287798,0.346708274475046,4.92738471691979,8.33375639449069e-07,0.0043083936777878
"MSTRG.53627",944.582898627264,1.84485228488731,0.427901234171881,4.3113974383777,1.62226017126807e-05,0.0202574355164918
"MSTRG.9937",159.24025651556,2.28049722278815,0.611510757255957,3.72928390176072,0.000192024705811956,0.0755010184016477
"MSTRG.52119",46.4045525536527,4.38777966605193,0.637274594114641,6.88522609652724,5.76958250192644e-12,3.2629187745048e-06
"MSTRG.49906",279.275471548709,-1.4368584763717,0.371886155559848,-3.86370520894658,0.000111679988665924,0.0586942366587575
"MSTRG.42294",119.300579737149,-1.76250528547525,0.470177779643587,-3.74859332317086,0.000177829167389117,0.0733101819450136
"MSTRG.8683",2405.61076626309,1.54670936870516,0.42524457593563,3.63722303877025,0.000275593276002857,0.0899539189896802
"MSTRG.8687",634.009387746885,4.06027299281222,0.344820386195159,11.7750375423401,5.24937250959245e-32,5.81820306219275e-13
"MSTRG.23817",627.813575132511,1.62791475932865,0.355336457626454,4.58133333743082,4.62020727496602e-06,0.0104687651107275
"MSTRG.20129",147.656167375145,1.08551843937474,0.299427443558101,3.62531378712487,0.000288610798620841,0.091212844858753
"MSTRG.38153",460.99957463136,1.22766630889644,0.3233218368177,3.79704111847119,0.000146433507305312,0.0663341355287655
"MSTRG.21651",4170.87093307993,1.49096883888172,0.354384769339521,4.20720349144939,2.58550308713837e-05,0.0270677520441775
"MSTRG.5816",48.9906684719282,2.00161203031836,0.486903995616362,4.11089670312636,3.94125504514087e-05,0.035705571712233
"MSTRG.39058",888.17861062819,1.65651893143014,0.430911666526028,3.84421926838242,0.000120936838686244,0.0600924697919233
"MSTRG.20593",431.008961262048,-0.799831670456503,0.220584256713531,-3.62596897155371,0.000287879923066809,0.091212844858753
"MSTRG.15847",97.3802660407838,2.16884462696358,0.389391631311813,5.56982855449924,2.54990120738235e-08,0.000611116487050746
"MSTRG.40546",34.3824801305423,-2.82631978586604,0.639376835866785,-4.42042881024064,9.85052339132218e-06,0.0163331662298506
"MSTRG.23512",565.557065478227,-1.1959150382968,0.252998085670789,-4.72697267699083,2.27891916111706e-06,0.00739435511526554
"MSTRG.48359",406.276284166251,-1.2370347138094,0.285718328299767,-4.32956023917211,1.49407398076928e-05,0.0195888805152408
"MSTRG.42397",2017.92624611697,-2.36189937629443,0.366253955889073,-6.44880236326998,1.12737461694512e-10,2.1632241476735e-05
"MSTRG.39094",623.881584354304,-1.84745133571465,0.239714825846241,-7.70687140101901,1.28939612330731e-14,5.60376227920489e-08
"MSTRG.15652",120.283419125178,1.37325257623901,0.367407110618855,3.73768644250223,0.000185721361388525,0.0749923921685768
"MSTRG.3650",1479.19391665925,-1.74808679920792,0.310824284791156,-5.62403545907767,1.86547332074954e-08,0.000507941221517787
"MSTRG.4922",178.463462709604,2.62075619104386,0.512878144531672,5.10990031255274,3.22328840337862e-07,0.00249672899247888
"MSTRG.43831",85.798564726307,2.84380773105925,0.533169972562934,5.33377323818358,9.61926372302929e-08,0.00127823102208891
"MSTRG.5891",56.7408058905428,-2.06857930153769,0.521594401610821,-3.9658771166818,7.31265320900112e-05,0.0491614978985788
"MSTRG.25512",164.10821639181,3.35963158539745,0.439474487186522,7.64465670557014,2.09503521558716e-14,7.10587160224208e-08
"MSTRG.39447",140.534786496939,1.76730482008825,0.409620204820571,4.31449620719368,1.59967280166276e-05,0.020174526320548
"MSTRG.6806",213.732393131014,1.09788533105176,0.274902839226654,3.99372132401502,6.50443067448265e-05,0.0474447190584524
"MSTRG.32932",21478.4548772457,-1.36651397996971,0.297513760070768,-4.59311186025368,4.36684832770329e-06,0.0101666867662823
"MSTRG.9136",288.00990296905,-1.43766335580394,0.373801257953695,-3.84606345006479,0.000120030692388913,0.0600924697919233
"MSTRG.12325",80.8670817822466,3.36120730484689,0.45923875236039,7.31908465383418,2.49668068925416e-13,3.73724516095868e-07
"MSTRG.57350",19.132966101409,3.07748440473542,0.647469517750468,4.75309542822596,2.00325736664859e-06,0.00685752402114241
"MSTRG.12326",762.761068354293,2.36962177059126,0.435184633057124,5.44509523221195,5.17776763962058e-08,0.000878946886128366
"MSTRG.12324",403.031098127845,2.27189616456033,0.428387242490902,5.30337026693455,1.13684004814839e-07,0.00139287298067857
"MSTRG.764",62.4661534217102,-1.90501072653429,0.471029423654246,-4.04435610785249,5.24671200679882e-05,0.0420972457755628
"MSTRG.38977",49.7554953335782,-1.96432030658511,0.431460065433695,-4.55272796709613,5.29547288519916e-06,0.0113685468208653
"MSTRG.7309",173.472000003575,2.12637994372521,0.483784270767317,4.39530607382629,1.10616779595467e-05,0.0173871853914521
"MSTRG.22075",430.830614658063,-1.10074333605601,0.285962802289791,-3.8492535645966,0.000118478313370362,0.0600636237793234
"MSTRG.32565",65.6978399615986,-1.49411957885629,0.380279626522564,-3.92900243570538,8.52989756714643e-05,0.0528187191410395
"MSTRG.43603",361.404532783762,-1.18610197931076,0.317344451623673,-3.7375853689647,0.000185796014424772,0.0749923921685768
"MSTRG.15416",2284.89958340571,-3.31845027336094,0.53521108513651,-6.20026446670951,5.63683592603598e-10,5.9331836267104e-05
"MSTRG.22736",56.9809762222497,1.66586561363266,0.448370597664235,3.71537657087887,0.000202901292133649,0.0775145955142923
